Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,13,14.050074,
0.640071,0.461324,0.155889,0.022325
0.634130,0.454643,0.152538,0.018706
0.647332,0.357249,0.165140,0.017707
0.660306,0.343489,0.182646,0.019955
0.627163,0.442440,0.157825,0.051797
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,7,14.224951,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.628172,0.369197,0.147482,0.017909
0.591254,0.414950,0.164143,0.016633
0.607016,0.273378,0.156845,0.017412
0.595020,0.400845,0.157702,0.015774
0.616682,0.415880,0.152411,0.062691
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,7,17.230482,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.622034,0.410280,0.182529,0.017381
0.595442,0.402517,0.165482,0.016110
0.577609,0.306017,0.164886,0.016090
0.593789,0.386776,0.170032,0.017437
0.583170,0.383089,0.171233,0.059198
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,14,7,15.130389,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.601351,0.278682,0.167116,0.020011
0.569435,0.396939,0.163684,0.016178
0.580787,0.343876,0.167429,0.017260
0.565578,0.212293,0.161314,0.023657
0.584447,0.377901,0.149214,0.061016
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameter,Iterations, Setup Time
13,0,6800,29376,14,7,5,15.938514,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.550453,0.321023,0.154406,0.016842
0.538746,0.366375,0.152460,0.015930
0.538984,0.278663,0.164232,0.015117
0.543990,0.363765,0.161939,0.018056
0.550069,0.357279,0.148698,0.040842
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameter,Iterations, Setup Time
13,0,7200,29752,14,7,5,17.489072,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.619845,0.408171,0.174988,0.021694
0.605858,0.415921,0.177185,0.017097
0.628560,0.446464,0.139117,0.020023
0.630854,0.288860,0.178770,0.016787
0.584861,0.374341,0.172115,0.054057
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameter,Iterations, Setup Time
13,0,7200,29752,14,7,1,14.501620,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.666603,0.437645,0.197748,0.047753
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameter,Iterations, Setup Time
13,0,7200,29752,14,7,5,14.856593,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.681175,0.319432,0.207782,0.026832
0.643428,0.455820,0.156806,0.024402
0.622698,0.413755,0.186590,0.018385
0.598314,0.406747,0.157566,0.020630
0.617331,0.444397,0.160784,0.051324
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameter,Iterations, Setup Time
13,0,7200,29752,14,7,5,15.408698,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.614077,0.379416,0.173742,0.019554
0.591156,0.406298,0.171563,0.016051
0.567033,0.240655,0.162348,0.018443
0.610010,0.377302,0.174189,0.018696
0.601422,0.286245,0.174761,0.055638
