1.256444,1.111221,0.123497,0.035233
1.191838,1.017116,0.123402,0.030451
1.211065,1.065322,0.104323,0.037995
1.221342,1.004185,0.128705,0.031804
1.201941,1.027047,0.124515,0.099889
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,23,5,20.249633,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.357639,0.279604,0.055259,0.015937
0.372360,0.287406,0.052758,0.015291
0.377057,0.314398,0.039567,0.017131
0.367172,0.304140,0.051516,0.016215
0.368932,0.271332,0.052164,0.060252
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
13,0,7200,29752,23,5,12.438285,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.404669,0.319489,0.054750,0.014593
0.381931,0.317406,0.049389,0.015457
0.382840,0.252456,0.049452,0.014976
0.385835,0.321612,0.052104,0.015225
0.372632,0.309188,0.048444,0.053254
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameter,Iterations, Setup Time
13,0,7200,29752,23,5,5,12.980633,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.397941,0.244260,0.053984,0.015195
0.355366,0.290000,0.052412,0.013464
0.352687,0.260828,0.049075,0.014251
0.366433,0.307261,0.028845,0.014293
0.366300,0.211830,0.051307,0.043261
