Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
3,0,7200,26680,13,2,2.037759,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.029710,0.017481,0.011733,0.002830
0.026882,0.011999,0.013136,0.003152
0.025117,0.013012,0.011915,0.002252
0.024872,0.014264,0.009239,0.003457
0.026958,0.015759,0.011045,0.003782
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
3,0,7200,26680,13,2,2.069618,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.026765,0.016003,0.010570,0.002111
0.027794,0.014957,0.012699,0.002870
0.029714,0.014330,0.014108,0.002801
0.026674,0.014758,0.011755,0.003100
0.025768,0.011243,0.011688,0.007356
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
3,0,7200,26680,13,2,1.966105,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.036755,0.026820,0.009691,0.003082
0.034215,0.018999,0.010803,0.002743
0.033380,0.020655,0.011353,0.002698
0.036457,0.023757,0.012534,0.002342
0.036766,0.019217,0.011582,0.004992
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
3,0,7200,26680,13,2,1.977569,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
9.451118,8.829260,0.010113,0.002904
9.441881,8.730559,0.010794,0.002460
9.519258,9.154562,0.012321,0.002460
9.477130,9.111982,0.011602,0.001961
10.729260,9.872721,0.013553,0.003751
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
3,0,7200,26680,13,2,1.965017,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.031026,0.016994,0.010576,0.002471
0.030108,0.015127,0.011498,0.002684
0.029288,0.018125,0.010909,0.002463
0.029981,0.019080,0.010781,0.002491
0.030610,0.018498,0.011975,0.004361
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameterIterations, Setup Time
3,0,7200,26680,13,2,2.069359,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.065603,0.041160,0.021811,0.006404
0.061805,0.042285,0.018723,0.006121
0.060902,0.032928,0.019613,0.005903
0.060021,0.034017,0.018238,0.006220
0.061913,0.033105,0.020507,0.010088
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameter,Iterations, Setup Time
3,0,7200,26680,13,2,5,2.072036,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.032021,0.021428,0.010390,0.002644
0.026636,0.013896,0.008186,0.001582
0.025586,0.016060,0.008329,0.001857
0.028039,0.015344,0.008707,0.002134
0.024121,0.011672,0.008717,0.003149
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameter,Iterations, Setup Time
3,0,7200,26680,13,2,5,2.972706,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.029740,0.017770,0.008205,0.001911
0.025116,0.015387,0.009463,0.002070
0.026718,0.013172,0.008606,0.001860
0.024953,0.014666,0.008858,0.001973
0.025770,0.017079,0.007548,0.003778
Parties, Party, AND gates, XOR gates, Version, superseed length/ security parameter,Iterations, Setup Time
3,0,7200,26680,13,2,1,1.985777,
Offline Time, Preprocessing Independent, Preprocessing Dependent, Online Time
0.036200,0.019493,0.012920,0.005026
